PONTO,MD_LAT_GD,MD_LON_GD,DATA,ORG,Tag,SAL,TSM,SAL_sat
CA,"-27,79904167","-48,56802222",3/30/2020,pp,,,,
CA,"-27,79904167","-48,56802222",3/30/2020,cg,,,,
PC,"-27,77763611","-48,62744722",3/30/2020,pp,,,,
EB,"-27,78189722","-48,62696944",3/31/2020,pp,,,,
AI,"-26,77998611","-48,61129444",4/1/2020,pp,,,,
BV,"-27,70501111","-48,56079722",4/6/2020,pp,,,,
BV,"-27,70501111","-48,56079722",4/6/2020,cg,,,,
CR,"-27,74470278","-48,56254444",4/6/2020,pp,,,,
CR,"-27,74470278","-48,56254444",4/6/2020,cg,,,,
GM,,,4/7/2020,pp,,,,
SA,"-27,50804722","-48,521275",4/7/2020,pp,,,,
SA,"-27,50804722","-48,521275",4/7/2020,cg,,,,
PB,"-27,15254444","-48,56053056",4/8/2020,pp,,,,
PB,"-27,15254444","-48,56053056",4/8/2020,cg,,,,
CG,"-27,19810833","-48,51096944",4/9/2020,pp,,,,
CA,"-27,79904167","-48,56802222",4/13/2020,pp,,,,
CA,"-27,79904167","-48,56802222",4/13/2020,cg,,,,
PC,"-27,77763611","-48,62744722",4/13/2020,pp,,,,
FA,"-27,18376111","-48,53203333",4/14/2020,pp,,,,
PL,"-26,22440278","-48,62082778",4/15/2020,pp,,,,
SB,"-27,49226944","-48,53400278",4/16/2020,cg,,,,
SR,"-27,46609444","-48,63331389",4/16/2020,pp,,,,
BA,"-27,71759167","-48,63201667",4/20/2020,pp,,,,
BV,"-27,70501111","-48,56079722",4/20/2020,cg,,,,
PP,"-27,85156944","-48,58565278",4/20/2020,pp,,,,
PP,"-27,85156944","-48,58565278",4/20/2020,cg,,,,
AI,"-26,77998611","-48,61129444",4/22/2020,pp,,,,
LB,,,4/22/2020,pp,,,,
PA,"-26,76335","-48,65166944",4/22/2020,pp,,,,
SA,"-27,50804722","-48,521275",4/23/2020,pp,,,,
CA,"-27,79904167","-48,56802222",4/27/2020,cg,,,,
EB,"-27,78189722","-48,62696944",4/27/2020,pp,,,,
FR,"-27,72268889","-48,56688056",4/27/2020,pp,,,,
PC,"-27,77763611","-48,62744722",4/27/2020,pp,,,,
CG,"-27,19810833","-48,51096944",4/28/2020,pp,,,,
FA,"-27,18376111","-48,53203333",4/28/2020,pp,,,,
AI,"-26,77998611","-48,61129444",4/29/2020,pp,,,,
PL,"-26,22440278","-48,62082778",4/29/2020,pp,,,,
SB,"-27,49226944","-48,53400278",4/30/2020,cg,,,,
SR,"-27,46609444","-48,63331389",4/30/2020,pp,,,,
BA,"-27,71759167","-48,63201667",5/4/2020,pp,,,,
BV,"-27,70501111","-48,56079722",5/4/2020,pp,,,,
BV,"-27,70501111","-48,56079722",5/4/2020,cg,,,,
CR,"-27,74470278","-48,56254444",5/4/2020,pp,,,,
CR,"-27,74470278","-48,56254444",5/4/2020,cg,,,,
PB,"-27,15254444","-48,56053056",5/5/2020,pp,,,,
PB,"-27,15254444","-48,56053056",5/5/2020,cg,,,,
AI,"-26,77998611","-48,61129444",5/6/2020,pp,,,,
SA,"-27,50804722","-48,521275",5/7/2020,pp,,,,
SA,"-27,50804722","-48,521275",5/7/2020,cg,,,,
PC,"-27,77763611","-48,62744722",5/11/2020,pp,,,,
SB,"-27,49226944","-48,53400278",5/12/2020,pp,,,,
AI,"-26,77998611","-48,61129444",5/13/2020,pp,,,,
SB,"-27,49226944","-48,53400278",5/13/2020,pp,,,,
LB,,,5/14/2020,pp,,,,
BA,"-27,71759167","-48,63201667",5/18/2020,pp,,,,
CR,"-27,74470278","-48,56254444",5/18/2020,pp,,,,
CR,"-27,74470278","-48,56254444",5/18/2020,cg,,,,
EB,"-27,78189722","-48,62696944",5/19/2020,pp,,,,
FA,"-27,18376111","-48,53203333",5/19/2020,pp,,,,
PB,"-27,15254444","-48,56053056",5/20/2020,pp,,,,
PB,"-27,15254444","-48,56053056",5/20/2020,cg,,,,
ZI,"-27,18376111","-48,53203333",5/20/2020,pp,,,,
AI,"-26,77998611","-48,61129444",5/21/2020,pp,,,,
SA,"-27,50804722","-48,521275",5/21/2020,pp,,,,
SA,"-27,50804722","-48,521275",5/21/2020,cg,,,,
PC,"-27,77763611","-48,62744722",5/25/2020,pp,,,,
AI,"-26,77998611","-48,61129444",5/26/2020,pp,,,,
SR,"-27,46609444","-48,63331389",5/26/2020,pp,,,,
PL,"-26,22440278","-48,62082778",5/27/2020,pp,,,,
CA,"-27,79904167","-48,56802222",5/28/2020,pp,,,,
CA,"-27,79904167","-48,56802222",5/28/2020,cg,,,,
BA,"-27,71759167","-48,63201667",6/1/2020,pp,,,,
BV,"-27,70501111","-48,56079722",6/1/2020,pp,,,,
BV,"-27,70501111","-48,56079722",6/1/2020,cg,,,,
CR,"-27,74470278","-48,56254444",6/1/2020,pp,,,,
CR,"-27,74470278","-48,56254444",6/1/2020,cg,,,,
ZI,"-27,18376111","-48,53203333",6/2/2020,pp,,,,
AI,"-26,77998611","-48,61129444",6/3/2020,pp,,,,
EB,"-27,78189722","-48,62696944",6/3/2020,pp,,,,
PA,"-26,76335","-48,65166944",6/3/2020,pp,,,,
LB,,,6/4/2020,pp,,,,
SA,"-27,50804722","-48,521275",6/4/2020,pp,,,,
SA,"-27,50804722","-48,521275",6/4/2020,cg,,,,
CA,"-27,79904167","-48,56802222",6/8/2020,pp,,,,
CA,"-27,79904167","-48,56802222",6/8/2020,cg,,,,
PC,"-27,77763611","-48,62744722",6/8/2020,pp,,,,
FA,"-27,18376111","-48,53203333",6/9/2020,pp,,,,
SB,"-27,49226944","-48,53400278",6/9/2020,pp,,,,
BA,"-27,71759167","-48,63201667",6/15/2020,pp,,,,
BV,"-27,70501111","-48,56079722",6/15/2020,pp,,,,
BV,"-27,70501111","-48,56079722",6/15/2020,cg,,,,
CR,"-27,74470278","-48,56254444",6/15/2020,pp,,,,
CR,"-27,74470278","-48,56254444",6/15/2020,cg,,,,
EB,"-27,78189722","-48,62696944",6/16/2020,pp,,,,
SA,"-27,50804722","-48,521275",6/16/2020,pp,,,,
AI,"-26,77998611","-48,61129444",6/17/2020,pp,,,,
PA,"-26,76335","-48,65166944",6/17/2020,pp,,,,
CA,"-27,79904167","-48,56802222",6/22/2020,pp,,,,
CA,"-27,79904167","-48,56802222",6/22/2020,cg ,,,,
PC,"-27,77763611","-48,62744722",6/22/2020,pp ,,,,
GM,,,6/23/2020,pp,,,,
PP,"-27,85156944","-48,58565278",6/23/2020,pp ,,,,
PP,"-27,85156944","-48,58565278",6/23/2020,cg ,,,,
SR,"-27,46609444","-48,63331389",6/23/2020,pp,,,,
AI,"-26,77998611","-48,61129444",6/24/2020,pp,,,,
PL,"-26,22440278","-48,62082778",6/26/2020,pp,,,,
BV,"-27,70501111","-48,56079722",6/29/2020,pp,,,,
BV,"-27,70501111","-48,56079722",6/29/2020,cg,,,,
CR,"-27,74470278","-48,56254444",6/29/2020,pp,,,,
CR,"-27,74470278","-48,56254444",6/29/2020,cg,,,,
EB,"-27,78189722","-48,62696944",6/30/2020,pp,,,,
AI,"-26,77998611","-48,61129444",7/2/2020,pp,,,,
PC,"-27,77763611","-48,62744722",7/6/2020,pp,,,,
PL,"-26,22440278","-48,62082778",7/8/2020,pp,,,,
SA,"-27,50804722","-48,521275",7/8/2020,pp,,,,
AI,"-26,77998611","-48,61129444",7/9/2020,pp,,,,
SB,"-27,49226944","-48,53400278",7/9/2020,pp,,,,
BA,"-27,71759167","-48,63201667",7/13/2020,pp,,,,
BA,"-27,71759167","-48,63201667",7/13/2020,pp,,,,
CR,"-27,74470278","-48,56254444",7/13/2020,pp,,,,
CR,"-27,74470278","-48,56254444",7/13/2020,cg,,,,
EB,"-27,78189722","-48,62696944",7/14/2020,pp,,,,
FA,"-27,18376111","-48,53203333",7/14/2020,pp,,,,
LB,,,7/14/2020,pp,,,,
PB,"-27,15254444","-48,56053056",7/15/2020,pp,,,,
PB,"-27,15254444","-48,56053056",7/15/2020,cg,,,,
SR,"-27,46609444","-48,63331389",7/15/2020,pp,,,,
AI,"-26,77998611","-48,61129444",7/16/2020,pp,,,,
CA,"-27,79904167","-48,56802222",7/20/2020,pp,,,,
CA,"-27,79904167","-48,56802222",7/20/2020,cg,,,,
PC,"-27,77763611","-48,62744722",7/20/2020,pp,,,,
SB,"-27,49226944","-48,53400278",7/21/2020,pp,,,,
AI,"-26,77998611","-48,61129444",7/22/2020,pp,,,,
CA,"-27,79904167","-48,56802222",7/23/2020,pp,,,,
CA,"-27,79904167","-48,56802222",7/23/2020,cg,,,,
BV,"-27,70501111","-48,56079722",7/27/2020,pp,,,,
BV,"-27,70501111","-48,56079722",7/27/2020,cg,,,,
CR,"-27,74470278","-48,56254444",7/27/2020,pp,,,,
CR,"-27,74470278","-48,56254444",7/27/2020,cg,,,,
AI,"-26,77998611","-48,61129444",7/28/2020,pp,,,,
SA,"-27,50804722","-48,521275",7/28/2020,pp,,,,
SA,"-27,50804722","-48,521275",7/28/2020,cg,,,,
CA,"-27,79904167","-48,56802222",8/3/2020,pp,,,,
CA,"-27,79904167","-48,56802222",8/3/2020,cg,,,,
FR,"-27,72268889","-48,56688056",8/3/2020,pp,,,,
FR,"-27,72268889","-48,56688056",8/3/2020,cg,,,,
PC,"-27,77763611","-48,62744722",8/3/2020,pp,,,,
PC,"-27,77763611","-48,62744722",8/3/2020,pp,,,,
PC,"-27,77763611","-48,62744722",8/3/2020,pp,,,,
PC,"-27,77763611","-48,62744722",8/3/2020,pp,,,,
PC,"-27,77763611","-48,62744722",8/3/2020,pp,,,,
PC,"-27,77763611","-48,62744722",8/3/2020,pp,,,,
CG,"-27,19810833","-48,51096944",8/4/2020,pp,,,,
CG,"-27,19810833","-48,51096944",8/4/2020,cg,,,,
FA,"-27,18376111","-48,53203333",8/4/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/4/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/4/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/4/2020,pp,,,,
PB,"-27,15254444","-48,56053056",8/4/2020,pp,,,,
PB,"-27,15254444","-48,56053056",8/4/2020,cg,,,,
PL,"-26,22440278","-48,62082778",8/5/2020,pp,,,,
SB,"-27,49226944","-48,53400278",8/5/2020,pp,,,,
BA,"-27,71759167","-48,63201667",8/10/2020,pp,,,,
BA,"-27,71759167","-48,63201667",8/10/2020,cg,,,,
CR,"-27,74470278","-48,56254444",8/10/2020,pp,,,,
CR,"-27,74470278","-48,56254444",8/10/2020,cg,,,,
FA,"-27,18376111","-48,53203333",8/10/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/10/2020,pp,,,,
SA,"-27,50804722","-48,521275",8/10/2020,pp,,,,
SA,"-27,50804722","-48,521275",8/10/2020,cg,,,,
LB,,,8/11/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/12/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/12/2020,cg,,,,
SA,"-27,50804722","-48,521275",8/12/2020,pp,,,,
SA,"-27,50804722","-48,521275",8/12/2020,cg,,,,
ZI,"-27,18376111","-48,53203333",8/12/2020,cg,,,,
BA,"-27,71759167","-48,63201667",8/17/2020,pp,,,,
BA,"-27,71759167","-48,63201667",8/17/2020,cg,,,,
BV,"-27,70501111","-48,56079722",8/17/2020,pp,,,,
BV,"-27,70501111","-48,56079722",8/17/2020,cg,,,,
CR,"-27,74470278","-48,56254444",8/17/2020,pp,,,,
CR,"-27,74470278","-48,56254444",8/17/2020,cg,,,,
FA,"-27,18376111","-48,53203333",8/17/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/17/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/17/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/17/2020,pp,,,,
AI,"-26,77998611","-48,61129444",8/18/2020,pp,,,,
AI,"-26,77998611","-48,61129444",8/18/2020,pp,,,,
AI,"-26,77998611","-48,61129444",8/18/2020,pp,,,,
AI,"-26,77998611","-48,61129444",8/18/2020,pp,,,,
CA,"-27,79904167","-48,56802222",8/19/2020,pp,,,,
CA,"-27,79904167","-48,56802222",8/19/2020,cg,,,,
CR,"-27,74470278","-48,56254444",8/19/2020,pp,,,,
CR,"-27,74470278","-48,56254444",8/19/2020,cg,,,,
EB,"-27,78189722","-48,62696944",8/19/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/19/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/19/2020,pp,,,,
BA,"-27,71759167","-48,63201667",8/21/2020,pp,,,,
BV,"-27,70501111","-48,56079722",8/24/2020,pp,,,,
BV,"-27,70501111","-48,56079722",8/24/2020,cg,,,,
FA,"-27,18376111","-48,53203333",8/24/2020,pp,,,,
FA,"-27,18376111","-48,53203333",8/24/2020,pp,,,,
PX,"-27,62825","-48,62242222",8/24/2020,pp,,,,
PX,"-27,62825","-48,62242222",8/24/2020,cg,,,,
PC,"-27,77763611","-48,62744722",8/24/2020,pp,,,,
AI,"-26,77998611","-48,61129444",8/25/2020,pp,,,,
BA,"-27,71759167","-48,63201667",8/26/2020,pp,,,,
BA,"-27,71759167","-48,63201667",8/26/2020,cg,,,,
BV,"-27,70501111","-48,56079722",8/26/2020,pp,,,,
BV,"-27,70501111","-48,56079722",8/26/2020,cg,,,,
PB,"-27,15254444","-48,56053056",8/26/2020,pp,,,,
PB,"-27,15254444","-48,56053056",8/26/2020,cg,,,,
AI,"-26,77998611","-48,61129444",8/31/2020,pp,,,,
AI,"-26,77998611","-48,61129444",8/31/2020,pp,,,,
PB,"-27,15254444","-48,56053056",8/31/2020,pp,,,,
PB,"-27,15254444","-48,56053056",8/31/2020,cg,,,,
ZI,"-27,18376111","-48,53203333",8/31/2020,pp,,,,
ZI,"-27,18376111","-48,53203333",8/31/2020,cg,,,,
CA,"-27,79904167","-48,56802222",9/1/2020,pp,,,,
CA,"-27,79904167","-48,56802222",9/1/2020,cg,,,,
LB,,,9/1/2020,pp,,,,
AI,"-26,77998611","-48,61129444",9/2/2020,pp,,,,
PL,"-26,22440278","-48,62082778",9/2/2020,pp,,,,
PB,"-27,15254444","-48,56053056",9/2/2020,pp,,,,
PB,"-27,15254444","-48,56053056",9/2/2020,cg,,,,
ZI,"-27,18376111","-48,53203333",9/2/2020,cg,,,,
AI,"-26,77998611","-48,61129444",9/8/2020,pp,,,,
AI,"-26,77998611","-48,61129444",9/8/2020,pp,,,,
BA,"-27,71759167","-48,63201667",9/8/2020,pp,,,,
BA,"-27,71759167","-48,63201667",9/8/2020,cg ,,,,
LB,,,9/8/2020,pp,,,,
PC,"-27,77763611","-48,62744722",9/8/2020,pp,,,,
BV,"-27,70501111","-48,56079722",9/9/2020,pp,,,,
BV,"-27,70501111","-48,56079722",9/9/2020,cg ,,,,
CR,"-27,74470278","-48,56254444",9/9/2020,pp,,,,
CR,"-27,74470278","-48,56254444",9/9/2020,cg ,,,,
PB,"-27,15254444","-48,56053056",9/9/2020,pp,,,,
PB,"-27,15254444","-48,56053056",9/9/2020,cg ,,,,
PB,"-27,15254444","-48,56053056",9/14/2020,pp,,,,
PB,"-27,15254444","-48,56053056",9/14/2020,cg,,,,
CA,"-27,79904167","-48,56802222",9/15/2020,pp,,,,
CA,"-27,79904167","-48,56802222",9/15/2020,cg,,,,
EB,"-27,78189722","-48,62696944",9/15/2020,pp,,,,
SA,"-27,50804722","-48,521275",9/15/2020,pp,,,,
SA,"-27,50804722","-48,521275",9/15/2020,cg,,,,
AI,"-26,77998611","-48,61129444",9/16/2020,pp,,,,
LB,,,9/16/2020,pp,,,,
PB,"-27,15254444","-48,56053056",9/16/2020,pp,,,,
PB,"-27,15254444","-48,56053056",9/16/2020,cg,,,,
BA,"-27,71759167","-48,63201667",9/21/2020,pp,,,,
BA,"-27,71759167","-48,63201667",9/21/2020,cg,,,,
BV,"-27,70501111","-48,56079722",9/21/2020,pp,,,,
BV,"-27,70501111","-48,56079722",9/21/2020,cg,,,,
CR,"-27,74470278","-48,56254444",9/22/2020,pp,,,,
CR,"-27,74470278","-48,56254444",9/22/2020,cg,,,,
PC,"-27,77763611","-48,62744722",9/22/2020,pp,,,,
SB,"-27,49226944","-48,53400278",9/22/2020,pp,,,,
SB,"-27,49226944","-48,53400278",9/22/2020,pp,,,,
LB,,,9/23/2020,pp,,,,
ZI,"-27,18376111","-48,53203333",9/23/2020,cg,,,,
BA,"-27,71759167","-48,63201667",9/28/2020,pp,,,,
BA,"-27,71759167","-48,63201667",9/28/2020,cg,,,,
CA,"-27,79904167","-48,56802222",9/28/2020,pp,,,,
CA,"-27,79904167","-48,56802222",9/28/2020,cg,,,,
PB,"-27,15254444","-48,56053056",9/28/2020,pp,,,,
SA,"-27,50804722","-48,521275",9/28/2020,pp,,,,
SA,"-27,50804722","-48,521275",9/28/2020,cg,,,,
LB,,,9/29/2020,pp,,,,
BA,"-27,71759167","-48,63201667",9/30/2020,pp,,,,
BA,"-27,71759167","-48,63201667",9/30/2020,cg,,,,
FA,"-27,18376111","-48,53203333",9/30/2020,pp,,,,
FA,"-27,18376111","-48,53203333",9/30/2020,pp,,,,
SA,"-27,50804722","-48,521275",9/30/2020,pp,,,,
SA,"-27,50804722","-48,521275",9/30/2020,cg,,,,
AI,"-26,77998611","-48,61129444",10/5/2020,pp,,,,
AI,"-26,77998611","-48,61129444",10/5/2020,pp,,,,
BA,"-27,71759167","-48,63201667",10/5/2020,pp,,,,
BA,"-27,71759167","-48,63201667",10/5/2020,cg,,,,
FA,"-27,18376111","-48,53203333",10/5/2020,pp,,,,
FA,"-27,18376111","-48,53203333",10/5/2020,cg,,,,
PX,"-27,62825","-48,62242222",10/5/2020,pp,,,,
PX,"-27,62825","-48,62242222",10/5/2020,cg,,,,
SA,"-27,50804722","-48,521275",10/5/2020,pp,,,,
SA,"-27,50804722","-48,521275",10/5/2020,cg,,,,
BV,"-27,70501111","-48,56079722",10/6/2020,pp,,,,
BV,"-27,70501111","-48,56079722",10/6/2020,cg,,,,
CR,"-27,74470278","-48,56254444",10/6/2020,pp,,,,
CR,"-27,74470278","-48,56254444",10/6/2020,cg,,,,
EB,"-27,78189722","-48,62696944",10/6/2020,pp,,,,
EB,"-27,78189722","-48,62696944",10/6/2020,pp,,,,
AI,"-26,77998611","-48,61129444",10/7/2020,pp,,,,
AI,"-26,77998611","-48,61129444",10/7/2020,pp,,,,
BA,"-27,71759167","-48,63201667",10/7/2020,pp,,,,
BA,"-27,71759167","-48,63201667",10/7/2020,cg,,,,
FA,"-27,18376111","-48,53203333",10/7/2020,pp,,,,
FA,"-27,18376111","-48,53203333",10/7/2020,cg,,,,
BA,"-27,71759167","-48,63201667",10/13/2020,pp,,,,
BA,"-27,71759167","-48,63201667",10/13/2020,cg,,,,
BV,"-27,70501111","-48,56079722",10/13/2020,pp,,,,
BV,"-27,70501111","-48,56079722",10/13/2020,cg,,,,
CR,"-27,74470278","-48,56254444",10/13/2020,pp,,,,
CR,"-27,74470278","-48,56254444",10/13/2020,cg,,,,
FA,"-27,18376111","-48,53203333",10/13/2020,pp,,,,
FA,"-27,18376111","-48,53203333",10/13/2020,cg,,,,
CA,"-27,79904167","-48,56802222",10/14/2020,pp,,,,
CA,"-27,79904167","-48,56802222",10/14/2020,cg,,,,
SA,"-27,50804722","-48,521275",10/14/2020,pp,,,,
SA,"-27,50804722","-48,521275",10/14/2020,cg,,,,
BV,"-27,70501111","-48,56079722",10/19/2020,pp,,,,
BV,"-27,70501111","-48,56079722",10/19/2020,cg,,,,
CR,"-27,74470278","-48,56254444",10/19/2020,pp,,,,
CR,"-27,74470278","-48,56254444",10/19/2020,cg,,,,
FA,"-27,18376111","-48,53203333",10/19/2020,pp,,,,
FA,"-27,18376111","-48,53203333",10/19/2020,cg,,,,
PC,"-27,77763611","-48,62744722",10/19/2020,pp,,,,
PC,"-27,77763611","-48,62744722",10/19/2020,pp,,,,
PB,"-27,15254444","-48,56053056",10/20/2020,pp,,,,
PB,"-27,15254444","-48,56053056",10/20/2020,cg,,,,
AI,"-26,77998611","-48,61129444",10/21/2020,pp,,,,
BV,"-27,70501111","-48,56079722",10/21/2020,pp,,,,
BV,"-27,70501111","-48,56079722",10/21/2020,cg,,,,
SA,"-27,50804722","-48,521275",10/21/2020,pp,,,,
SA,"-27,50804722","-48,521275",10/21/2020,cg,,,,
BV,"-27,70501111","-48,56079722",10/26/2020,pp,,,,
BV,"-27,70501111","-48,56079722",10/26/2020,cg,,,,
CR,"-27,74470278","-48,56254444",10/26/2020,pp,,,,
CR,"-27,74470278","-48,56254444",10/26/2020,cg,,,,
FA,"-27,18376111","-48,53203333",10/26/2020,pp,,,,
FA,"-27,18376111","-48,53203333",10/26/2020,cg,,,,
PB,"-27,15254444","-48,56053056",10/26/2020,pp,,,,
PB,"-27,15254444","-48,56053056",10/26/2020,cg,,,,
PC,"-27,77763611","-48,62744722",10/26/2020,pp,,,,
PC,"-27,77763611","-48,62744722",10/26/2020,pp,,,,
CA,"-27,79904167","-48,56802222",10/27/2020,pp,,,,
CA,"-27,79904167","-48,56802222",10/27/2020,cg,,,,
EB,"-27,78189722","-48,62696944",10/27/2020,pp,,,,
EB,"-27,78189722","-48,62696944",10/27/2020,pp,,,,
PP,"-27,85156944","-48,58565278",10/27/2020,pp,,,,
SR,"-27,46609444","-48,63331389",10/27/2020,pp,,,,
SR,"-27,46609444","-48,63331389",10/27/2020,pp,,,,
BV,"-27,70501111","-48,56079722",10/28/2020,pp,,,,
BV,"-27,70501111","-48,56079722",10/28/2020,cg,,,,
CR,"-27,74470278","-48,56254444",10/28/2020,pp,,,,
CR,"-27,74470278","-48,56254444",10/28/2020,cg,,,,
FA,"-27,18376111","-48,53203333",10/28/2020,pp,,,,
FA,"-27,18376111","-48,53203333",10/28/2020,cg,,,,
PB,"-27,15254444","-48,56053056",10/28/2020,pp,,,,
PB,"-27,15254444","-48,56053056",10/28/2020,cg,,,,
PC,"-27,77763611","-48,62744722",10/28/2020,pp,,,,
PC,"-27,77763611","-48,62744722",10/28/2020,pp,,,,
SA,"-27,50804722","-48,521275",10/28/2020,pp,,,,
SA,"-27,50804722","-48,521275",10/28/2020,cg,,,,
BV,"-27,70501111","-48,56079722",11/3/2020,pp,,,,
BV,"-27,70501111","-48,56079722",11/3/2020,cg,,,,
CR,"-27,74470278","-48,56254444",11/3/2020,pp,,,,
CR,"-27,74470278","-48,56254444",11/3/2020,cg,,,,
EB,"-27,78189722","-48,62696944",11/3/2020,pp,,,,
EB,"-27,78189722","-48,62696944",11/3/2020,pp,,,,
PC,"-27,77763611","-48,62744722",11/3/2020,pp,,,,
PC,"-27,77763611","-48,62744722",11/3/2020,pp,,,,
AI,"-26,77998611","-48,61129444",11/4/2020,pp,,,,
LB,,,11/4/2020,pp,,,,
BV,"-27,70501111","-48,56079722",11/5/2020,pp,,,,
BV,"-27,70501111","-48,56079722",11/5/2020,cg,,,,
CR,"-27,74470278","-48,56254444",11/5/2020,pp,,,,
CR,"-27,74470278","-48,56254444",11/5/2020,cg,,,,
EB,"-27,78189722","-48,62696944",11/5/2020,pp ,,,,
PX,"-27,62825","-48,62242222",11/5/2020,pp ,,,,
PX,"-27,62825","-48,62242222",11/5/2020,cg,,,,
PX,"-27,62825","-48,62242222",11/5/2020,pp ,,,,
PX,"-27,62825","-48,62242222",11/5/2020,cg,,,,
PC,"-27,77763611","-48,62744722",11/5/2020,pp ,,,,
BA,"-27,71759167","-48,63201667",11/9/2020,pp,,,,
BA,"-27,71759167","-48,63201667",11/9/2020,cg,,,,
CA,"-27,79904167","-48,56802222",11/9/2020,pp,,,,
PB,"-27,15254444","-48,56053056",11/9/2020,pp,,,,
PB,"-27,15254444","-48,56053056",11/9/2020,cg,,,,
FR,"-27,72268889","-48,56688056",11/10/2020,pp,,,,
FR,"-27,72268889","-48,56688056",11/10/2020,cg,,,,
PO,,,11/10/2020,pp,,,,
AI,"-26,77998611","-48,61129444",11/11/2020,pp,,,,
PB,"-27,15254444","-48,56053056",11/11/2020,pp,,,,
PB,"-27,15254444","-48,56053056",11/11/2020,pp,,,,
PB,"-27,15254444","-48,56053056",11/11/2020,cg,,,,
BV,"-27,70501111","-48,56079722",11/16/2020,pp,,,,
BV,"-27,70501111","-48,56079722",11/16/2020,cg,,,,
CR,"-27,74470278","-48,56254444",11/16/2020,pp,,,,
CR,"-27,74470278","-48,56254444",11/16/2020,cg,,,,
PB,"-27,15254444","-48,56053056",11/17/2020,pp,,,,
PB,"-27,15254444","-48,56053056",11/17/2020,cg,,,,
SA,"-27,50804722","-48,521275",11/17/2020,pp,,,,
SA,"-27,50804722","-48,521275",11/17/2020,cg,,,,
AI,"-26,77998611","-48,61129444",11/18/2020,pp,,,,
SR,"-27,46609444","-48,63331389",11/18/2020,pp,,,,
CA,"-27,79904167","-48,56802222",11/23/2020,pp,,,,
CA,"-27,79904167","-48,56802222",11/23/2020,cg,,,,
PC,"-27,77763611","-48,62744722",11/23/2020,pp,,,,
PC,"-27,77763611","-48,62744722",11/23/2020,cg,,,,
GF,"-27,19810833","-48,51096944",11/24/2020,pp,,,,
SB,"-27,49226944","-48,53400278",11/24/2020,pp,,,,
SB,"-27,49226944","-48,53400278",11/24/2020,cg,,,,
PL,"-26,22440278","-48,62082778",11/25/2020,pp,,,,
BA,"-27,71759167","-48,63201667",11/30/2020,pp,,,,
BA,"-27,71759167","-48,63201667",11/30/2020,cg,,,,
BV,"-27,70501111","-48,56079722",11/30/2020,pp,,,,
BV,"-27,70501111","-48,56079722",11/30/2020,cg,,,,
CR,"-27,74470278","-48,56254444",11/30/2020,pp,,,,
CR,"-27,74470278","-48,56254444",11/30/2020,cg,,,,
SA,"-27,50804722","-48,521275",12/1/2020,pp,,,,
SA,"-27,50804722","-48,521275",12/1/2020,cg,,,,
AI,"-26,77998611","-48,61129444",12/2/2020,pp,,,,
PA,"-26,76335","-48,65166944",12/2/2020,pp,,,,
CA,"-27,79904167","-48,56802222",12/7/2020,pp,,,,
CA,"-27,79904167","-48,56802222",12/7/2020,cg,,,,
EB,"-27,78189722","-48,62696944",12/7/2020,pp,,,,
PC,"-27,77763611","-48,62744722",12/7/2020,pp,,,,
PC,"-27,77763611","-48,62744722",12/7/2020,cg,,,,
SB,"-27,49226944","-48,53400278",12/8/2020,pp,,,,
SB,"-27,49226944","-48,53400278",12/8/2020,cg,,,,
LB,,,12/9/2020,pp,,,,
CA,"-27,79904167","-48,56802222",1/11/2021,pp,,,,
CA,"-27,79904167","-48,56802222",1/11/2021,cg,,,,
PC,"-27,77763611","-48,62744722",1/11/2021,pp,,,,
PC,"-27,77763611","-48,62744722",1/11/2021,cg,,,,
SB,"-27,49226944","-48,53400278",1/12/2021,pp,,,,
SB,"-27,49226944","-48,53400278",1/12/2021,cg,,,,
SR,"-27,46609444","-48,63331389",1/12/2021,pp,,,,
PB,"-27,15254444","-48,56053056",1/13/2021,pp,,,,
PB,"-27,15254444","-48,56053056",1/13/2021,cg,,,,
BV,"-27,70501111","-48,56079722",1/18/2021,pp,,,,
BV,"-27,70501111","-48,56079722",1/18/2021,cg,,,,
CR,"-27,74470278","-48,56254444",1/18/2021,pp,,,,
CR,"-27,74470278","-48,56254444",1/18/2021,cg,,,,
SA,"-27,50804722","-48,521275",1/19/2021,pp,,,,
SA,"-27,50804722","-48,521275",1/19/2021,cg,,,,
BA,"-27,71759167","-48,63201667",2/1/2021,pp,,,,
BA,"-27,71759167","-48,63201667",2/1/2021,cg,,,,
BV,"-27,70501111","-48,56079722",2/1/2021,pp,,,,
BV,"-27,70501111","-48,56079722",2/1/2021,cg,,,,
CR,"-27,74470278","-48,56254444",2/1/2021,pp,,,,
CR,"-27,74470278","-48,56254444",2/1/2021,cg,,,,
